,recipe_id,recommendations
2500,1639,"[Row(user_id=44993, rating=5.700888633728027), Row(user_id=54625, rating=5.530752182006836), Row(user_id=87617, rating=5.476859092712402), Row(user_id=37637, rating=5.476859092712402), Row(user_id=38871, rating=5.476859092712402), Row(user_id=8208, rating=5.476859092712402), Row(user_id=2934, rating=5.465134620666504), Row(user_id=25667, rating=5.457189083099365), Row(user_id=12, rating=5.457189083099365), Row(user_id=10653, rating=5.457189083099365)]"
2501,3429,"[Row(user_id=44993, rating=4.656858444213867), Row(user_id=2934, rating=4.508841514587402), Row(user_id=54625, rating=4.441502571105957), Row(user_id=9284, rating=4.415472984313965), Row(user_id=13119, rating=4.395956039428711), Row(user_id=25667, rating=4.395956039428711), Row(user_id=12, rating=4.395956039428711), Row(user_id=10653, rating=4.395956039428711), Row(user_id=27079, rating=4.395956039428711), Row(user_id=59647, rating=4.388979911804199)]"
2502,3190,"[Row(user_id=44993, rating=5.4209442138671875), Row(user_id=84818, rating=5.335622787475586), Row(user_id=2934, rating=5.307216167449951), Row(user_id=9284, rating=5.1788859367370605), Row(user_id=77755, rating=5.1332807540893555), Row(user_id=78395, rating=5.1332807540893555), Row(user_id=86417, rating=5.1332807540893555), Row(user_id=9659, rating=5.121857643127441), Row(user_id=53016, rating=5.102916717529297), Row(user_id=50527, rating=5.094330310821533)]"
2503,1611,"[Row(user_id=84818, rating=5.21428108215332), Row(user_id=53016, rating=4.904094696044922), Row(user_id=14728, rating=4.899065017700195), Row(user_id=80017, rating=4.899065017700195), Row(user_id=9929, rating=4.899065017700195), Row(user_id=82456, rating=4.853734016418457), Row(user_id=49756, rating=4.810410022735596), Row(user_id=44993, rating=4.754183292388916), Row(user_id=2934, rating=4.754140377044678), Row(user_id=50580, rating=4.705484867095947)]"
2504,2091,"[Row(user_id=44993, rating=5.831151962280273), Row(user_id=2934, rating=5.675230026245117), Row(user_id=84818, rating=5.559159278869629), Row(user_id=9284, rating=5.548452377319336), Row(user_id=54625, rating=5.511068344116211), Row(user_id=77755, rating=5.496326923370361), Row(user_id=78395, rating=5.496326923370361), Row(user_id=86417, rating=5.496326923370361), Row(user_id=59647, rating=5.483423709869385), Row(user_id=9659, rating=5.475342750549316)]"
2505,3131,"[Row(user_id=44993, rating=5.214665412902832), Row(user_id=2934, rating=5.072220325469971), Row(user_id=9284, rating=4.9598541259765625), Row(user_id=84818, rating=4.955289363861084), Row(user_id=54625, rating=4.933578014373779), Row(user_id=86417, rating=4.912964820861816), Row(user_id=78395, rating=4.912964820861816), Row(user_id=77755, rating=4.912964820861816), Row(user_id=59647, rating=4.9049577713012695), Row(user_id=9659, rating=4.893420219421387)]"
2506,1442,"[Row(user_id=44993, rating=5.339353561401367), Row(user_id=2934, rating=5.191262722015381), Row(user_id=9284, rating=5.076961040496826), Row(user_id=84818, rating=5.061758518218994), Row(user_id=54625, rating=5.055383682250977), Row(user_id=77755, rating=5.028745651245117), Row(user_id=86417, rating=5.028745651245117), Row(user_id=78395, rating=5.028745651245117), Row(user_id=59647, rating=5.023177146911621), Row(user_id=25667, rating=5.010217666625977)]"
2507,793,"[Row(user_id=44993, rating=5.427742958068848), Row(user_id=2934, rating=5.287415504455566), Row(user_id=84818, rating=5.200361251831055), Row(user_id=9284, rating=5.1677961349487305), Row(user_id=54625, rating=5.121563911437988), Row(user_id=86417, rating=5.119716167449951), Row(user_id=77755, rating=5.119716167449951), Row(user_id=78395, rating=5.119716167449951), Row(user_id=59647, rating=5.1020612716674805), Row(user_id=9659, rating=5.101428508758545)]"
2508,1333,"[Row(user_id=84818, rating=5.498215675354004), Row(user_id=53016, rating=5.1841301918029785), Row(user_id=80017, rating=5.173395156860352), Row(user_id=14728, rating=5.173395156860352), Row(user_id=9929, rating=5.173395156860352), Row(user_id=82456, rating=5.11415958404541), Row(user_id=44993, rating=5.098363399505615), Row(user_id=49756, rating=5.089895248413086), Row(user_id=2934, rating=5.080881595611572), Row(user_id=50580, rating=4.9942474365234375)]"
2509,1704,"[Row(user_id=44993, rating=5.282537460327148), Row(user_id=2934, rating=5.143490791320801), Row(user_id=84818, rating=5.047966957092285), Row(user_id=9284, rating=5.027900695800781), Row(user_id=54625, rating=4.9887895584106445), Row(user_id=78395, rating=4.980881690979004), Row(user_id=77755, rating=4.980881690979004), Row(user_id=86417, rating=4.980881690979004), Row(user_id=59647, rating=4.966602802276611), Row(user_id=9659, rating=4.962442398071289)]"
2510,3014,"[Row(user_id=84818, rating=3.695690155029297), Row(user_id=44993, rating=3.550797462463379), Row(user_id=2934, rating=3.5137245655059814), Row(user_id=53016, rating=3.5034396648406982), Row(user_id=80017, rating=3.488337516784668), Row(user_id=9929, rating=3.488337516784668), Row(user_id=14728, rating=3.488337516784668), Row(user_id=49756, rating=3.4467079639434814), Row(user_id=82456, rating=3.431913375854492), Row(user_id=9284, rating=3.4171180725097656)]"
2511,3724,"[Row(user_id=84818, rating=5.464052200317383), Row(user_id=14728, rating=5.109892845153809), Row(user_id=80017, rating=5.109892845153809), Row(user_id=9929, rating=5.109892845153809), Row(user_id=82456, rating=5.098459720611572), Row(user_id=53016, rating=5.0980353355407715), Row(user_id=49756, rating=4.985509872436523), Row(user_id=82803, rating=4.9405012130737305), Row(user_id=15052, rating=4.845907211303711), Row(user_id=65974, rating=4.844466686248779)]"
2512,45,"[Row(user_id=44993, rating=5.2156476974487305), Row(user_id=2934, rating=5.035090446472168), Row(user_id=54625, rating=4.999783039093018), Row(user_id=12, rating=4.943946838378906), Row(user_id=13119, rating=4.943946838378906), Row(user_id=25667, rating=4.943946838378906), Row(user_id=10653, rating=4.943946838378906), Row(user_id=27079, rating=4.943946838378906), Row(user_id=9284, rating=4.935473918914795), Row(user_id=37637, rating=4.930615425109863)]"
2513,1715,"[Row(user_id=44993, rating=5.416997909545898), Row(user_id=2934, rating=5.2687668800354), Row(user_id=9284, rating=5.152127265930176), Row(user_id=84818, rating=5.146169185638428), Row(user_id=54625, rating=5.1254472732543945), Row(user_id=86417, rating=5.103395462036133), Row(user_id=78395, rating=5.103395462036133), Row(user_id=77755, rating=5.103395462036133), Row(user_id=59647, rating=5.095381259918213), Row(user_id=9659, rating=5.083024978637695)]"
2514,977,"[Row(user_id=44993, rating=4.464136600494385), Row(user_id=2934, rating=4.316551208496094), Row(user_id=54625, rating=4.267453670501709), Row(user_id=9284, rating=4.22895622253418), Row(user_id=27079, rating=4.221933364868164), Row(user_id=25667, rating=4.221933364868164), Row(user_id=12, rating=4.221933364868164), Row(user_id=10653, rating=4.221933364868164), Row(user_id=13119, rating=4.221933364868164), Row(user_id=59647, rating=4.209725856781006)]"
2515,938,"[Row(user_id=84818, rating=5.360822677612305), Row(user_id=44993, rating=5.2755889892578125), Row(user_id=2934, rating=5.196270942687988), Row(user_id=53016, rating=5.100980758666992), Row(user_id=80017, rating=5.0711188316345215), Row(user_id=14728, rating=5.0711188316345215), Row(user_id=9929, rating=5.0711188316345215), Row(user_id=9284, rating=5.060865879058838), Row(user_id=49756, rating=5.025353908538818), Row(user_id=86417, rating=5.019349098205566)]"
2516,2608,"[Row(user_id=44993, rating=5.227246284484863), Row(user_id=54625, rating=5.082163333892822), Row(user_id=38871, rating=5.036349296569824), Row(user_id=8208, rating=5.036349296569824), Row(user_id=37637, rating=5.036349296569824), Row(user_id=87617, rating=5.036349296569824), Row(user_id=25667, rating=5.012632846832275), Row(user_id=13119, rating=5.012632846832275), Row(user_id=10653, rating=5.012632846832275), Row(user_id=12, rating=5.012632846832275)]"
2517,2788,"[Row(user_id=44993, rating=5.287233352661133), Row(user_id=84818, rating=5.17742395401001), Row(user_id=2934, rating=5.171354293823242), Row(user_id=9284, rating=5.047851085662842), Row(user_id=86417, rating=5.002917766571045), Row(user_id=78395, rating=5.002917766571045), Row(user_id=77755, rating=5.002917766571045), Row(user_id=9659, rating=4.9904937744140625), Row(user_id=38469, rating=4.965015411376953), Row(user_id=44164, rating=4.965015411376953)]"
2518,3618,"[Row(user_id=44993, rating=4.914477825164795), Row(user_id=2934, rating=4.767804145812988), Row(user_id=54625, rating=4.670872688293457), Row(user_id=9284, rating=4.666074275970459), Row(user_id=59647, rating=4.627795219421387), Row(user_id=27079, rating=4.625917434692383), Row(user_id=12, rating=4.625917434692383), Row(user_id=10653, rating=4.625917434692383), Row(user_id=25667, rating=4.625917434692383), Row(user_id=13119, rating=4.625917434692383)]"
2519,569,"[Row(user_id=84818, rating=5.390652656555176), Row(user_id=44993, rating=5.166472434997559), Row(user_id=2934, rating=5.115019798278809), Row(user_id=53016, rating=5.108274936676025), Row(user_id=14728, rating=5.087063789367676), Row(user_id=9929, rating=5.087063789367676), Row(user_id=80017, rating=5.087063789367676), Row(user_id=49756, rating=5.024839401245117), Row(user_id=82456, rating=5.0064826011657715), Row(user_id=9284, rating=4.973621368408203)]"
2520,769,"[Row(user_id=84818, rating=4.298909664154053), Row(user_id=82803, rating=4.134683132171631), Row(user_id=82456, rating=4.044269561767578), Row(user_id=17159, rating=4.035430431365967), Row(user_id=54005, rating=3.997168779373169), Row(user_id=65974, rating=3.995485782623291), Row(user_id=82134, rating=3.995485782623291), Row(user_id=61019, rating=3.9615895748138428), Row(user_id=14728, rating=3.9559192657470703), Row(user_id=9929, rating=3.9559192657470703)]"
2521,2309,"[Row(user_id=44993, rating=5.2648420333862305), Row(user_id=84818, rating=5.24880313873291), Row(user_id=2934, rating=5.166843891143799), Row(user_id=9284, rating=5.038032531738281), Row(user_id=53016, rating=5.009543418884277), Row(user_id=77755, rating=4.994878768920898), Row(user_id=78395, rating=4.994878768920898), Row(user_id=86417, rating=4.994878768920898), Row(user_id=9659, rating=4.9870100021362305), Row(user_id=14728, rating=4.973970890045166)]"
2522,1110,"[Row(user_id=44993, rating=5.540637016296387), Row(user_id=2934, rating=5.348672866821289), Row(user_id=54625, rating=5.311589241027832), Row(user_id=12, rating=5.252223014831543), Row(user_id=25667, rating=5.252223014831543), Row(user_id=13119, rating=5.252223014831543), Row(user_id=10653, rating=5.252223014831543), Row(user_id=27079, rating=5.252223014831543), Row(user_id=9284, rating=5.242901802062988), Row(user_id=37637, rating=5.238199710845947)]"
2523,1320,"[Row(user_id=44993, rating=5.494009971618652), Row(user_id=2934, rating=5.317641258239746), Row(user_id=54625, rating=5.242927551269531), Row(user_id=9284, rating=5.208072662353516), Row(user_id=27079, rating=5.188624382019043), Row(user_id=10653, rating=5.188624382019043), Row(user_id=12, rating=5.188624382019043), Row(user_id=25667, rating=5.188624382019043), Row(user_id=13119, rating=5.188624382019043), Row(user_id=59647, rating=5.178705215454102)]"
2524,3640,"[Row(user_id=44993, rating=5.394950866699219), Row(user_id=54625, rating=5.256392955780029), Row(user_id=87617, rating=5.212797164916992), Row(user_id=8208, rating=5.212797164916992), Row(user_id=38871, rating=5.212797164916992), Row(user_id=37637, rating=5.212797164916992), Row(user_id=25667, rating=5.182502746582031), Row(user_id=13119, rating=5.182502746582031), Row(user_id=12, rating=5.182502746582031), Row(user_id=10653, rating=5.182502746582031)]"
2525,812,"[Row(user_id=44993, rating=4.900761604309082), Row(user_id=84818, rating=4.888188362121582), Row(user_id=2934, rating=4.80997896194458), Row(user_id=9284, rating=4.68992805480957), Row(user_id=53016, rating=4.665006637573242), Row(user_id=78395, rating=4.64979887008667), Row(user_id=86417, rating=4.64979887008667), Row(user_id=77755, rating=4.64979887008667), Row(user_id=9659, rating=4.642588138580322), Row(user_id=14728, rating=4.632028579711914)]"
2526,952,"[Row(user_id=84818, rating=5.308083534240723), Row(user_id=53016, rating=5.013847351074219), Row(user_id=80017, rating=4.999726295471191), Row(user_id=14728, rating=4.999726295471191), Row(user_id=9929, rating=4.999726295471191), Row(user_id=44993, rating=4.981078147888184), Row(user_id=2934, rating=4.9521355628967285), Row(user_id=82456, rating=4.93462610244751), Row(user_id=49756, rating=4.926020622253418), Row(user_id=50580, rating=4.844052314758301)]"
2527,3182,"[Row(user_id=44993, rating=5.639495849609375), Row(user_id=2934, rating=5.4597320556640625), Row(user_id=54625, rating=5.379578590393066), Row(user_id=9284, rating=5.346834182739258), Row(user_id=13119, rating=5.324254035949707), Row(user_id=10653, rating=5.324254035949707), Row(user_id=25667, rating=5.324254035949707), Row(user_id=12, rating=5.324254035949707), Row(user_id=27079, rating=5.324254035949707), Row(user_id=59647, rating=5.315308094024658)]"
2528,3742,"[Row(user_id=44993, rating=5.417290210723877), Row(user_id=2934, rating=5.273301601409912), Row(user_id=84818, rating=5.169252395629883), Row(user_id=9284, rating=5.15523099899292), Row(user_id=54625, rating=5.118439674377441), Row(user_id=78395, rating=5.106884479522705), Row(user_id=77755, rating=5.106884479522705), Row(user_id=86417, rating=5.106884479522705), Row(user_id=59647, rating=5.093879699707031), Row(user_id=9659, rating=5.087614059448242)]"
2529,2553,"[Row(user_id=84818, rating=5.589797019958496), Row(user_id=44993, rating=5.546682357788086), Row(user_id=2934, rating=5.454622745513916), Row(user_id=53016, rating=5.3258256912231445), Row(user_id=9284, rating=5.3151655197143555), Row(user_id=80017, rating=5.291774749755859), Row(user_id=14728, rating=5.291774749755859), Row(user_id=9929, rating=5.291774749755859), Row(user_id=86417, rating=5.270723342895508), Row(user_id=77755, rating=5.270723342895508)]"
2530,3463,"[Row(user_id=44993, rating=5.159109115600586), Row(user_id=2934, rating=4.978909969329834), Row(user_id=54625, rating=4.948324680328369), Row(user_id=25667, rating=4.892572402954102), Row(user_id=12, rating=4.892572402954102), Row(user_id=27079, rating=4.892572402954102), Row(user_id=10653, rating=4.892572402954102), Row(user_id=13119, rating=4.892572402954102), Row(user_id=9284, rating=4.8809099197387695), Row(user_id=87617, rating=4.880810737609863)]"
2531,216,"[Row(user_id=84818, rating=5.632040500640869), Row(user_id=44993, rating=5.350717544555664), Row(user_id=53016, rating=5.329843997955322), Row(user_id=14728, rating=5.3106818199157715), Row(user_id=80017, rating=5.3106818199157715), Row(user_id=9929, rating=5.3106818199157715), Row(user_id=2934, rating=5.306590557098389), Row(user_id=49756, rating=5.240159034729004), Row(user_id=82456, rating=5.232807636260986), Row(user_id=50580, rating=5.164723873138428)]"
2532,2986,"[Row(user_id=44993, rating=5.943964958190918), Row(user_id=2934, rating=5.76933479309082), Row(user_id=9284, rating=5.6453657150268555), Row(user_id=54625, rating=5.644583225250244), Row(user_id=59647, rating=5.596070289611816), Row(user_id=25667, rating=5.591114044189453), Row(user_id=27079, rating=5.591114044189453), Row(user_id=12, rating=5.591114044189453), Row(user_id=13119, rating=5.591114044189453), Row(user_id=10653, rating=5.591114044189453)]"
2533,3646,"[Row(user_id=44993, rating=5.463558673858643), Row(user_id=2934, rating=5.329185485839844), Row(user_id=84818, rating=5.271591663360596), Row(user_id=9284, rating=5.206469535827637), Row(user_id=77755, rating=5.158700942993164), Row(user_id=78395, rating=5.158700942993164), Row(user_id=86417, rating=5.158700942993164), Row(user_id=54625, rating=5.14356803894043), Row(user_id=9659, rating=5.1420745849609375), Row(user_id=59647, rating=5.1328511238098145)]"
2534,1667,"[Row(user_id=84818, rating=5.389872074127197), Row(user_id=44993, rating=5.3309526443481445), Row(user_id=2934, rating=5.245731353759766), Row(user_id=53016, rating=5.132699966430664), Row(user_id=9284, rating=5.110605716705322), Row(user_id=14728, rating=5.100971698760986), Row(user_id=80017, rating=5.100971698760986), Row(user_id=9929, rating=5.100971698760986), Row(user_id=78395, rating=5.06818962097168), Row(user_id=77755, rating=5.06818962097168)]"
2535,759,"[Row(user_id=84818, rating=6.405630111694336), Row(user_id=82456, rating=5.983669757843018), Row(user_id=14728, rating=5.977506637573242), Row(user_id=80017, rating=5.977506637573242), Row(user_id=9929, rating=5.977506637573242), Row(user_id=53016, rating=5.954313278198242), Row(user_id=82803, rating=5.841644287109375), Row(user_id=49756, rating=5.814610958099365), Row(user_id=65974, rating=5.716268539428711), Row(user_id=82134, rating=5.716268539428711)]"
2536,1039,"[Row(user_id=44993, rating=5.759962558746338), Row(user_id=2934, rating=5.601762294769287), Row(user_id=9284, rating=5.47793436050415), Row(user_id=84818, rating=5.468851089477539), Row(user_id=54625, rating=5.450954914093018), Row(user_id=77755, rating=5.426063537597656), Row(user_id=78395, rating=5.426063537597656), Row(user_id=86417, rating=5.426063537597656), Row(user_id=59647, rating=5.4182281494140625), Row(user_id=9659, rating=5.404252052307129)]"
2537,320,"[Row(user_id=44993, rating=5.089776992797852), Row(user_id=54625, rating=5.060218811035156), Row(user_id=37637, rating=5.052459239959717), Row(user_id=87617, rating=5.052459239959717), Row(user_id=38871, rating=5.052459239959717), Row(user_id=8208, rating=5.052459239959717), Row(user_id=50692, rating=4.993114471435547), Row(user_id=25667, rating=4.971243381500244), Row(user_id=10653, rating=4.971243381500244), Row(user_id=12, rating=4.971243381500244)]"
2538,261,"[Row(user_id=44993, rating=5.35395622253418), Row(user_id=2934, rating=5.190300941467285), Row(user_id=54625, rating=5.095191478729248), Row(user_id=9284, rating=5.0807695388793945), Row(user_id=13119, rating=5.044954299926758), Row(user_id=10653, rating=5.044954299926758), Row(user_id=25667, rating=5.044954299926758), Row(user_id=12, rating=5.044954299926758), Row(user_id=27079, rating=5.044954299926758), Row(user_id=59647, rating=5.043253421783447)]"
2539,2722,"[Row(user_id=44993, rating=5.484042167663574), Row(user_id=2934, rating=5.352802276611328), Row(user_id=84818, rating=5.310869216918945), Row(user_id=9284, rating=5.22840690612793), Row(user_id=77755, rating=5.18079137802124), Row(user_id=78395, rating=5.18079137802124), Row(user_id=86417, rating=5.18079137802124), Row(user_id=9659, rating=5.165043830871582), Row(user_id=54625, rating=5.156618118286133), Row(user_id=59647, rating=5.150574684143066)]"
2540,2952,"[Row(user_id=84818, rating=4.816883563995361), Row(user_id=44993, rating=4.797929763793945), Row(user_id=2934, rating=4.714879035949707), Row(user_id=9284, rating=4.595393180847168), Row(user_id=53016, rating=4.592183589935303), Row(user_id=80017, rating=4.56168270111084), Row(user_id=14728, rating=4.56168270111084), Row(user_id=9929, rating=4.56168270111084), Row(user_id=86417, rating=4.556637763977051), Row(user_id=78395, rating=4.556637763977051)]"
2541,3462,"[Row(user_id=44993, rating=5.174110412597656), Row(user_id=2934, rating=4.999020576477051), Row(user_id=54625, rating=4.953057289123535), Row(user_id=27079, rating=4.898982048034668), Row(user_id=10653, rating=4.898982048034668), Row(user_id=25667, rating=4.898982048034668), Row(user_id=12, rating=4.898982048034668), Row(user_id=13119, rating=4.898982048034668), Row(user_id=9284, rating=4.89884614944458), Row(user_id=38871, rating=4.882162094116211)]"
2542,2793,"[Row(user_id=84818, rating=4.964880466461182), Row(user_id=53016, rating=4.669940948486328), Row(user_id=80017, rating=4.664980411529541), Row(user_id=14728, rating=4.664980411529541), Row(user_id=9929, rating=4.664980411529541), Row(user_id=82456, rating=4.621456146240234), Row(user_id=49756, rating=4.580881595611572), Row(user_id=44993, rating=4.529487133026123), Row(user_id=2934, rating=4.528894901275635), Row(user_id=50580, rating=4.481449127197266)]"
2543,3393,"[Row(user_id=84818, rating=4.807548522949219), Row(user_id=44993, rating=4.757327079772949), Row(user_id=2934, rating=4.680836200714111), Row(user_id=53016, rating=4.578516483306885), Row(user_id=9284, rating=4.560398101806641), Row(user_id=80017, rating=4.55006742477417), Row(user_id=14728, rating=4.55006742477417), Row(user_id=9929, rating=4.55006742477417), Row(user_id=78395, rating=4.522505760192871), Row(user_id=77755, rating=4.522505760192871)]"
2544,1864,"[Row(user_id=44993, rating=5.329930305480957), Row(user_id=2934, rating=5.179333686828613), Row(user_id=9284, rating=5.066161155700684), Row(user_id=54625, rating=5.05120325088501), Row(user_id=84818, rating=5.037980556488037), Row(user_id=86417, rating=5.0177788734436035), Row(user_id=78395, rating=5.0177788734436035), Row(user_id=77755, rating=5.0177788734436035), Row(user_id=59647, rating=5.015468597412109), Row(user_id=10653, rating=5.005213737487793)]"
2545,3414,"[Row(user_id=84818, rating=5.8161163330078125), Row(user_id=53016, rating=5.477865695953369), Row(user_id=14728, rating=5.469020843505859), Row(user_id=80017, rating=5.469020843505859), Row(user_id=9929, rating=5.469020843505859), Row(user_id=82456, rating=5.411645889282227), Row(user_id=49756, rating=5.376079082489014), Row(user_id=44993, rating=5.353721618652344), Row(user_id=2934, rating=5.343287944793701), Row(user_id=50580, rating=5.267972946166992)]"
2546,1325,"[Row(user_id=44993, rating=5.286377906799316), Row(user_id=2934, rating=5.1684675216674805), Row(user_id=84818, rating=5.16558837890625), Row(user_id=9284, rating=5.0456719398498535), Row(user_id=77755, rating=5.000558853149414), Row(user_id=86417, rating=5.000558853149414), Row(user_id=78395, rating=5.000558853149414), Row(user_id=9659, rating=4.987606048583984), Row(user_id=50527, rating=4.962698459625244), Row(user_id=38469, rating=4.962698459625244)]"
2547,1405,"[Row(user_id=44993, rating=5.293694496154785), Row(user_id=54625, rating=5.222217559814453), Row(user_id=87617, rating=5.200710296630859), Row(user_id=38871, rating=5.200710296630859), Row(user_id=37637, rating=5.200710296630859), Row(user_id=8208, rating=5.200710296630859), Row(user_id=50692, rating=5.1386613845825195), Row(user_id=12, rating=5.137434959411621), Row(user_id=25667, rating=5.137434959411621), Row(user_id=10653, rating=5.137434959411621)]"
2548,1655,"[Row(user_id=84818, rating=5.427784442901611), Row(user_id=44993, rating=5.2955217361450195), Row(user_id=2934, rating=5.224609375), Row(user_id=53016, rating=5.157695770263672), Row(user_id=14728, rating=5.130387783050537), Row(user_id=9929, rating=5.130387783050537), Row(user_id=80017, rating=5.130387783050537), Row(user_id=9284, rating=5.085773468017578), Row(user_id=49756, rating=5.078672409057617), Row(user_id=52833, rating=5.052646160125732)]"
2549,946,"[Row(user_id=44993, rating=5.003781318664551), Row(user_id=84818, rating=4.9101243019104), Row(user_id=2934, rating=4.896027565002441), Row(user_id=9284, rating=4.778504371643066), Row(user_id=86417, rating=4.736155033111572), Row(user_id=77755, rating=4.736155033111572), Row(user_id=78395, rating=4.736155033111572), Row(user_id=9659, rating=4.7248921394348145), Row(user_id=44164, rating=4.700250625610352), Row(user_id=50527, rating=4.700250625610352)]"
2550,1447,"[Row(user_id=44993, rating=5.447099685668945), Row(user_id=2934, rating=5.270622253417969), Row(user_id=54625, rating=5.200929641723633), Row(user_id=9284, rating=5.162530422210693), Row(user_id=27079, rating=5.146562576293945), Row(user_id=12, rating=5.146562576293945), Row(user_id=10653, rating=5.146562576293945), Row(user_id=25667, rating=5.146562576293945), Row(user_id=13119, rating=5.146562576293945), Row(user_id=59647, rating=5.135162353515625)]"
2551,2737,"[Row(user_id=44993, rating=5.021646499633789), Row(user_id=2934, rating=4.885511875152588), Row(user_id=84818, rating=4.777441024780273), Row(user_id=9284, rating=4.776957035064697), Row(user_id=54625, rating=4.749183654785156), Row(user_id=86417, rating=4.731898307800293), Row(user_id=78395, rating=4.731898307800293), Row(user_id=77755, rating=4.731898307800293), Row(user_id=59647, rating=4.722968578338623), Row(user_id=9659, rating=4.713345527648926)]"
2552,38,"[Row(user_id=87617, rating=5.060917377471924), Row(user_id=8208, rating=5.060917377471924), Row(user_id=38871, rating=5.060917377471924), Row(user_id=37637, rating=5.060917377471924), Row(user_id=8862, rating=5.052003860473633), Row(user_id=82614, rating=5.00852632522583), Row(user_id=54625, rating=5.007308006286621), Row(user_id=50692, rating=5.005844593048096), Row(user_id=87303, rating=4.988488674163818), Row(user_id=80939, rating=4.987119197845459)]"
2553,418,"[Row(user_id=44993, rating=5.390881538391113), Row(user_id=2934, rating=5.24034309387207), Row(user_id=9284, rating=5.125279903411865), Row(user_id=54625, rating=5.105916500091553), Row(user_id=84818, rating=5.1051435470581055), Row(user_id=86417, rating=5.076506614685059), Row(user_id=77755, rating=5.076506614685059), Row(user_id=78395, rating=5.076506614685059), Row(user_id=59647, rating=5.072079658508301), Row(user_id=10653, rating=5.0599822998046875)]"
2554,1918,"[Row(user_id=44993, rating=5.111141681671143), Row(user_id=2934, rating=4.977543830871582), Row(user_id=84818, rating=4.889211654663086), Row(user_id=9284, rating=4.865389823913574), Row(user_id=54625, rating=4.8253173828125), Row(user_id=86417, rating=4.819981575012207), Row(user_id=78395, rating=4.819981575012207), Row(user_id=77755, rating=4.819981575012207), Row(user_id=59647, rating=4.805065631866455), Row(user_id=9659, rating=4.8023834228515625)]"
2555,1809,"[Row(user_id=44993, rating=5.211008071899414), Row(user_id=54625, rating=5.028738498687744), Row(user_id=2934, rating=5.011120796203613), Row(user_id=37637, rating=4.970651626586914), Row(user_id=87617, rating=4.970651626586914), Row(user_id=38871, rating=4.970651626586914), Row(user_id=8208, rating=4.970651626586914), Row(user_id=12, rating=4.966591835021973), Row(user_id=25667, rating=4.966591835021973), Row(user_id=10653, rating=4.966591835021973)]"
2556,2679,"[Row(user_id=84818, rating=5.406594276428223), Row(user_id=44993, rating=5.3273749351501465), Row(user_id=2934, rating=5.246002197265625), Row(user_id=53016, rating=5.145560264587402), Row(user_id=80017, rating=5.11501407623291), Row(user_id=14728, rating=5.11501407623291), Row(user_id=9929, rating=5.11501407623291), Row(user_id=9284, rating=5.1096954345703125), Row(user_id=49756, rating=5.069647789001465), Row(user_id=78395, rating=5.067654609680176)]"
2557,2719,"[Row(user_id=8208, rating=5.287003993988037), Row(user_id=38871, rating=5.287003993988037), Row(user_id=37637, rating=5.287003993988037), Row(user_id=87617, rating=5.287003993988037), Row(user_id=54625, rating=5.256776809692383), Row(user_id=50692, rating=5.227634906768799), Row(user_id=44993, rating=5.171278953552246), Row(user_id=37419, rating=5.162361145019531), Row(user_id=43004, rating=5.162361145019531), Row(user_id=82614, rating=5.159614086151123)]"
2558,2889,"[Row(user_id=44993, rating=5.285231590270996), Row(user_id=2934, rating=5.136764049530029), Row(user_id=9284, rating=5.024250507354736), Row(user_id=54625, rating=5.007358551025391), Row(user_id=84818, rating=5.0003743171691895), Row(user_id=86417, rating=4.976352691650391), Row(user_id=78395, rating=4.976352691650391), Row(user_id=77755, rating=4.976352691650391), Row(user_id=59647, rating=4.973045349121094), Row(user_id=10653, rating=4.962038040161133)]"
2559,510,"[Row(user_id=84818, rating=5.024679660797119), Row(user_id=82803, rating=4.832727432250977), Row(user_id=82456, rating=4.727049350738525), Row(user_id=17159, rating=4.716717720031738), Row(user_id=54005, rating=4.671996593475342), Row(user_id=65974, rating=4.670029640197754), Row(user_id=82134, rating=4.670029640197754), Row(user_id=61019, rating=4.630410671234131), Row(user_id=14728, rating=4.623783588409424), Row(user_id=9929, rating=4.623783588409424)]"
2560,1760,"[Row(user_id=44993, rating=5.490715026855469), Row(user_id=2934, rating=5.34702205657959), Row(user_id=84818, rating=5.251372814178467), Row(user_id=9284, rating=5.226597785949707), Row(user_id=54625, rating=5.183961868286133), Row(user_id=86417, rating=5.177801132202148), Row(user_id=78395, rating=5.177801132202148), Row(user_id=77755, rating=5.177801132202148), Row(user_id=59647, rating=5.161981105804443), Row(user_id=9659, rating=5.158851623535156)]"
2561,3070,"[Row(user_id=84818, rating=5.241504192352295), Row(user_id=44993, rating=4.957955360412598), Row(user_id=53016, rating=4.956953048706055), Row(user_id=9929, rating=4.940503120422363), Row(user_id=80017, rating=4.940503120422363), Row(user_id=14728, rating=4.940503120422363), Row(user_id=2934, rating=4.92133092880249), Row(user_id=49756, rating=4.8723273277282715), Row(user_id=82456, rating=4.870943069458008), Row(user_id=50580, rating=4.798303604125977)]"
2562,181,"[Row(user_id=84818, rating=5.668026924133301), Row(user_id=53016, rating=5.324735641479492), Row(user_id=14728, rating=5.321823596954346), Row(user_id=80017, rating=5.321823596954346), Row(user_id=9929, rating=5.321823596954346), Row(user_id=82456, rating=5.277929306030273), Row(user_id=49756, rating=5.220757007598877), Row(user_id=2934, rating=5.135913372039795), Row(user_id=44993, rating=5.127755165100098), Row(user_id=50580, rating=5.099647521972656)]"
